name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
BMW 2 Series,https://www.autotrader.co.uk/dealers/staffordshire/cannock/available-car-supermarket-cannock-716112,"£18,299",29778,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (67 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-sussex/crawley/vines-of-gatwick-bmw-724578,"£22,971",14742,136,Automatic,Petrol,3,Convertible,ULEZ,1.5L,2018 (67 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/derbyshire/castle-donnington/available-car-supermarket-castle-donington-13023,"£18,999",11603,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£15,000",37000,,Manual,Petrol,2,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/greater-manchester/stockport/dace-german-car-centre-trading-standards-approved-926154,"£14,990",34599,148,Manual,Diesel,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/norfolk/kings-lynn/hylton-gott-mychoice-10026790,"£16,995",12235,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/somerset/bristol/trust-ford-bristol-ashton-5384,"£19,500",25203,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2018 (67 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/oxfordshire/henley-on-thames/gt-heritage-ltd-10006033,"£17,247",39700,134,Automatic,Petrol,2,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/tunbridge-wells/arden-tunbridge-wells-bmw-10026190,"£18,490",12958,150,Manual,Diesel,,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/blackpool/blackpool-automart-12145,"£16,465",43350,,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/berkshire/reading/sascron-car-supermarket-10509,"£15,779",20000,,Manual,Diesel,,Coupe,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/leeds/available-car-supermarket-leeds-2629151,"£21,098",26983,192,Automatic,Petrol,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hants/hook/a30-car-sales-of-hook-20910,"£22,933",16222,,Automatic,Petrol,,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/kent/canterbury/broad-oak-approved-10033481,"£18,195",28810,150,Automatic,Diesel,,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/surrey/salfords/vines-of-redhill-bmw-690964,"£25,998",9879,340,Automatic,Petrol,3,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/essex/colchester/inchcape-colchester-bmw-5176,"£26,796",14879,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£21,995",32700,,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2018 (67 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/yorkshire/york/affordable-cars-prestige-car-supermarket-2445529,"£14,549",56342,136,Manual,Petrol,2,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/west-yorkshire/bradford/mb-motor-group-bradford-2220426,"£18,193",29000,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/leeds/available-car-supermarket-leeds-2629151,"£15,799",30500,150,Manual,Diesel,3,Coupe,ULEZ,2.0L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/dorset/wimborne/canford-auto-ltd-10027502,"£18,750",27650,148,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/staffordshire/cannock/available-car-supermarket-cannock-716112,"£19,999",22861,136,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/stevenage/quality-part-x-stevenage-10012201,"£18,299",52182,,Automatic,Diesel,,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/essex/chelmsford/saxton4x4-co-uk-13102,"£24,199",16430,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/yorkshire/guiseley/scc-leeds-10002589,"£19,000",33450,136,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/merseyside/liverpool/solo-car-sales-21872,"£14,406",56374,134,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£16,849",42959,148,Automatic,Diesel,,Coupe,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£16,149",39540,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/norfolk/kings-lynn/thurlow-nunn-kings-lynn-2378,"£15,499",49450,136,Manual,Petrol,,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/merseyside/southport/autobaydirect-66620,"£16,733",35530,,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/leicestershire/melton-mowbray/witham-garage-27109,"£16,950",83688,248,Automatic,Petrol,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/buckinghamshire/slough/best-choice-cars-10011208,"£17,790",48000,,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/waltham-cross/big-motoring-world-enfield-10023180,"£18,200",31907,134,Automatic,Petrol,2,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW M2,https://www.autotrader.co.uk/dealers/worcestershire/droitwich/north-loop-autohaus-10013302,"£25,450",18302,335,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/derbyshire/derby/stratstone-bmw-derby-5182,"£16,490",15378,136,Manual,Petrol,2,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/aberystwyth/ceredigion/cawdor-cars-aberystwyth-6313,"£17,995",12054,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/oxfordshire/oxford/north-oxford-bmw-2105332,"£21,450",42114,192,Automatic,Petrol,2,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£13,995",44000,,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/henley-cars-ltd-398891,"£18,299",38581,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/carshop-nottingham-10026842,"£18,500",13638,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/essex/canvey-island/chariots-car-centre-10008010,"£17,000",57000,,Automatic,Petrol,,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/norfolk/kings-lynn/stebbings-car-superstore-kings-lynn-8726,"£21,058",24000,,Automatic,Petrol,2,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/preston/motor-trust-uk-10031649,"£17,995",32149,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/essex/rochford/betterthanpartex-ltd-10020526,"£18,250",37000,148,Automatic,Diesel,,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/norfolk/norwich/carshop-norwich-593779,"£17,500",42704,150,Automatic,Diesel,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW M240I,https://www.autotrader.co.uk/dealers/derbyshire/derby/rw-cars-12499,"£23,689",26905,335,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£15,500",23000,,Automatic,Petrol,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£18,599",22032,148,Automatic,Diesel,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/northamptonshire/northampton/carshop-northampton-10979,"£17,750",12901,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£16,980",26350,,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cleveland/middlesbrough/evans-halshaw-vauxhall-middlesbrough-11057,"£15,960",34585,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancs/bury/parkhills-car-centre-64893,"£16,870",69746,188,Automatic,Diesel,,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/yorkshire/hull/stratstone-bmw-hull-5217,"£17,190",22091,136,Manual,Petrol,2,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/manchester/fords-of-winsford-manchester-2453307,"£17,099",21125,,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series Coupe,https://www.autotrader.co.uk/dealers/gloucestershire/bristol/marshall-toyota-bristol-north-712449,"£18,491",26530,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/manchester/newarth-car-sales-1023176,"£18,950",26000,,Automatic,Diesel,,Coupe,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£16,649",35399,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/north-somerset/weston-super-mare/carbase-weston-super-mare-10011148,"£16,134",28775,,Manual,Petrol,,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/west-yorkshire/keighley/airedale-motor-company-ltd-141742,"£17,980",20000,134,Manual,Petrol,,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/cheshire/stockport/dace-specialist-car-centre-trading-standards-approved-530281,"£19,640",34604,188,Automatic,Diesel,,Coupe,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/surrey/salfords/vines-of-redhill-bmw-690964,"£20,331",25378,150,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/northamptonshire/northampton/carshop-northampton-10979,"£17,250",26990,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/manchester/h-p-l-motors-atherton-greater-manchester-143006,"£15,999",26000,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£25,349",15362,335,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£19,249",25105,187,Automatic,Diesel,,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/winsford/fords-of-winsford-car-supermarket-2564,"£19,499",21780,,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-sussex/littlehampton/group-1-worthing-bmw-582624,"£26,875",11578,,Automatic,Petrol,2,Convertible,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/barnsley/h-m-cars-barnsley-534587,"£16,495",32910,,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/winsford/fords-of-winsford-car-supermarket-10015576,"£17,899",25670,,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/cleveland/hartlepool/h-tones-oxford-garage-10002686,"£16,495",38921,148,Manual,Diesel,,Coupe,ULEZ,2.0L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/shropshire/shrewsbury/arnold-clark-motorstore-shrewsbury-10025202,"£16,500",45876,136,Manual,Petrol,,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/manchester/fords-of-winsford-manchester-10015578,"£17,799",15719,,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£17,249",26095,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hampshire/farnborough/group-1-farnborough-bmw-5198,"£25,995",15344,,Automatic,Petrol,2,Convertible,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£21,499",8601,249,Automatic,Petrol,,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/cheshire/stockport/dace-specialist-car-centre-trading-standards-approved-530281,"£19,770",53855,248,Automatic,Petrol,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-sussex/horsham/ideal-cars-sussex-limited-710427,"£18,695",23261,,Automatic,Diesel,3,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/norfolk/norwich/inchcape-norwich-bmw-3163,"£19,522",37734,192,Automatic,Petrol,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/leicestershire/lutterworth/g-d-marketing-15908,"£18,599",36610,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/aylesford/arden-maidstone-bmw-2083876,"£21,995",32967,190,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/warrington/halliwell-jones-warrington-bmw-22064,"£20,499",22768,192,Automatic,Petrol,2,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/sheffield/direct-cars-8409,"£17,290",31179,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/sowerby-bridge/shelby-motors-10019584,"£18,495",51692,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£22,349",31411,335,Automatic,Petrol,,Convertible,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/barnsley/anycolourcar-com-10031287,"£18,999",27107,,Automatic,Diesel,3,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/dorset/dorchester/westerly-dorchester-bmw-10005605,"£17,995",30842,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/leeds/evans-halshaw-vauxhall-leeds-7063,"£17,420",24118,150,Manual,Diesel,,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/rotherham/evans-halshaw-citroen-rotherham-122539,"£16,680",37028,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/norfolk/norwich/inchcape-norwich-bmw-3163,"£26,260",18566,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/winsford/fords-of-winsford-car-supermarket-10015576,"£18,199",15310,,Manual,Diesel,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/northants/northampton/wollaston-bmw-1711495,"£26,850",20171,340,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/chester/halliwell-jones-chester-bmw-4502,"£21,699",17045,192,Automatic,Petrol,,Coupe,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/leicestershire/hinckley/v12-sports-classics-ltd-hinckley-360309,"£17,400",54070,,Automatic,Diesel,,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/merseyside/wirral/eastham-motors-8006,"£18,395",16179,,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/somerset/glastonbury/avalon-motor-company-604518,"£20,600",10938,,Automatic,Petrol,2,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/wrexham/pandy/stoneacre-wrexham-15401,"£17,900",41986,150,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/greater-london/west-drayton/berry-heathrow-722752,"£19,129",36966,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/marshall-approved-online-10034739,"£20,100",26147,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/tyne-and-wear/east-boldon/vertu-sunderland-bmw-10027295,"£17,990",26184,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/cheshire/stockport/amd-automotive-limited-10007670,"£20,970",10000,188,Automatic,Diesel,,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/preston/bowker-bmw-preston-2459,"£17,490",11594,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/somerset/lympsham/carbase-lympsham-72363,"£14,411",57650,,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£21,249",20128,249,Automatic,Petrol,,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/surrey/surbiton/berry-thames-ditton-bmw-10024327,"£20,129",14852,136,Automatic,Petrol,3,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/tyne-and-wear/newcastle-upon-tyne/lloyd-newcastle-bmw-104181,"£17,450",20123,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/chester/halliwell-jones-chester-bmw-4502,"£24,999",22081,340,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/glamorgan/cardiff/renault-cardiff-21749,"£18,197",39734,150,Automatic,Diesel,,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/ashford/barretts-bmw-ashford-10004411,"£19,995",40762,,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/gwent/newport/sytner-newport-bmw-12801,"£23,000",24049,,Automatic,Diesel,4,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£25,000",27412,,Automatic,Petrol,4,Coupe,ULEZ,3.0L,2018 (67 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/northamptonshire/peterborough/big-motoring-world-peterborough-werrington-10031100,"£19,625",19918,148,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/bolton/vertu-bolton-jaguar-996337,"£24,844",16893,,Automatic,Petrol,,Convertible,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/warrington/halliwell-jones-warrington-bmw-22064,"£17,999",23779,150,Manual,Diesel,,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£22,995",47500,,Automatic,Petrol,4,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/cheshire/stockport/dace-motor-company-trading-standards-approved-463,"£17,989",23798,148,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/glamorgan/swansea/parkhouse-cars-10017664,"£23,395",22000,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/worcestershire/worcester/monarch-car-sales-14421,"£13,980",42273,134,Manual,Petrol,2,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/doncaster/evans-halshaw-nissan-doncaster-12265,"£17,160",30847,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW M240I,https://www.autotrader.co.uk/dealers/lancashire/preston/motor-trust-uk-10031649,"£20,795",58810,335,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/doncaster/carshop-doncaster-284025,"£20,000",17556,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/stockport/williams-bmw-stockport-1376616,"£15,990",37083,136,Manual,Petrol,,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/surrey/surbiton/berry-thames-ditton-bmw-10024327,"£19,129",23782,136,Manual,Petrol,,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/cow-roast/sytner-tring-bmw-1337962,"£25,000",20809,,Automatic,Petrol,3,Convertible,ULEZ,3.0L,2018 (67 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/greater-london/west-drayton/berry-heathrow-722752,"£25,629",27154,,Automatic,Petrol,,Convertible,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/blackburn/bowker-bmw-blackburn-5955,"£17,480",35180,150,Manual,Diesel,2,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/merseyside/bootle/liverpool-car-centre-138969,"£20,177",15000,148,Automatic,Diesel,,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/oxfordshire/oxford/johnsons-cars-of-oxford-10017086,"£18,650",17927,150,Manual,Diesel,,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/yorkshire/guiseley/scc-leeds-10002589,"£25,000",24120,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£18,099",21806,134,Manual,Petrol,,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£20,990",23000,,Automatic,Petrol,3,Coupe,ULEZ,3.0L,2018 (18 reg)
